date,amount_mxn,selected_source,selection_basis,merge_status,notebook_amount_mxn,notebook_review_status,notebook_recognition_confidence,notebook_source_page,managementpro_amount_mxn,managementpro_journal_sales_mxn,managementpro_amount_basis,managementpro_validation_status,managementpro_source_method,managementpro_source_snapshot,notes
2024-12-16,640.00,notebook,notebook_authoritative,ready_notebook_authoritative,640.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-17,603.00,notebook,notebook_authoritative,ready_notebook_authoritative,603.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-18,902.00,notebook,notebook_authoritative,ready_notebook_authoritative,902.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-19,990.00,notebook,notebook_authoritative,ready_notebook_authoritative,990.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-20,666.00,notebook,notebook_authoritative,ready_notebook_authoritative,666.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-21,270.00,notebook,notebook_authoritative,ready_notebook_authoritative,270.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-23,1651.00,notebook,notebook_authoritative,ready_notebook_authoritative,1651.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-24,260.00,notebook,notebook_authoritative,ready_notebook_authoritative,260.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-26,425.00,notebook,notebook_authoritative,ready_notebook_authoritative,425.00,verified,medium,14,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-12-27,260.00,notebook,notebook_authoritative,ready_notebook_authoritative,260.00,verified,medium,14,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-12-28,,notebook,notebook_authoritative,unresolved_notebook_blank,,missing_amount,high,14,,,,,,,"Notebook is the authoritative source for this date. Notebook amount is unresolved and intentionally left blank, not zero. Notebook note: December 2024 monthly total is INCOMPLETE. This dated amount is blank or obscured; do not treat it as zero. Known daily-sales minimum for December is $15,620.00."
2025-01-01,506.00,notebook,notebook_authoritative,ready_notebook_authoritative,506.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral/weekday is partly obscured by the page marker; normalized from calendar sequence.
2025-01-02,373.00,notebook,notebook_authoritative,ready_notebook_authoritative,373.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral/weekday is partly obscured by the page marker; normalized from calendar sequence.
2025-01-03,353.00,notebook,notebook_authoritative,ready_notebook_authoritative,353.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral/weekday is partly obscured by the page marker; normalized from calendar sequence.
2025-01-04,198.00,notebook,notebook_authoritative,ready_notebook_authoritative,198.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral/weekday is partly obscured by the page marker; normalized from calendar sequence.
2025-01-06,379.00,notebook,notebook_authoritative,ready_notebook_authoritative,379.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral/weekday is partly obscured by the page marker; normalized from calendar sequence.
2025-01-13,675.00,notebook,notebook_authoritative,ready_notebook_authoritative,675.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-14,916.00,notebook,notebook_authoritative,ready_notebook_authoritative,916.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-15,831.00,notebook,notebook_authoritative,ready_notebook_authoritative,831.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-16,860.00,notebook,notebook_authoritative,ready_notebook_authoritative,860.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-17,570.00,notebook,notebook_authoritative,ready_notebook_authoritative,570.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-18,336.00,notebook,notebook_authoritative,ready_notebook_authoritative,336.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-20,923.00,notebook,notebook_authoritative,ready_notebook_authoritative,923.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-21,654.50,notebook,notebook_authoritative,ready_notebook_authoritative,654.50,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-22,1230.00,notebook,notebook_authoritative,ready_notebook_authoritative,1230.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-23,875.00,notebook,notebook_authoritative,ready_notebook_authoritative,875.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-24,510.00,notebook,notebook_authoritative,ready_notebook_authoritative,510.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-25,331.00,notebook,notebook_authoritative,ready_notebook_authoritative,331.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-27,672.00,notebook,notebook_authoritative,ready_notebook_authoritative,672.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-01-28,634.00,notebook,notebook_authoritative,ready_notebook_authoritative,634.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted.
2025-01-29,1127.00,notebook,notebook_authoritative,ready_notebook_authoritative,1127.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted.
2025-01-30,590.00,notebook,notebook_authoritative,ready_notebook_authoritative,590.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted.
2025-01-31,300.00,notebook,notebook_authoritative,ready_notebook_authoritative,300.00,verified,medium,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted.
2025-02-03,280.00,notebook,notebook_authoritative,ready_notebook_authoritative,280.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-04,708.00,notebook,notebook_authoritative,ready_notebook_authoritative,708.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-05,657.00,notebook,notebook_authoritative,ready_notebook_authoritative,657.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-06,738.00,notebook,notebook_authoritative,ready_notebook_authoritative,738.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-07,1080.00,notebook,notebook_authoritative,ready_notebook_authoritative,1080.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-08,411.00,notebook,notebook_authoritative,ready_notebook_authoritative,411.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-10,1030.00,notebook,notebook_authoritative,ready_notebook_authoritative,1030.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-11,1289.00,notebook,notebook_authoritative,ready_notebook_authoritative,1289.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-12,934.00,notebook,notebook_authoritative,ready_notebook_authoritative,934.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-13,1252.00,notebook,notebook_authoritative,ready_notebook_authoritative,1252.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-14,1336.00,notebook,notebook_authoritative,ready_notebook_authoritative,1336.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-15,510.00,notebook,notebook_authoritative,ready_notebook_authoritative,510.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-17,1015.00,notebook,notebook_authoritative,ready_notebook_authoritative,1015.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-18,1362.00,notebook,notebook_authoritative,ready_notebook_authoritative,1362.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-19,1030.00,notebook,notebook_authoritative,ready_notebook_authoritative,1030.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-20,682.00,notebook,notebook_authoritative,ready_notebook_authoritative,682.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-21,315.00,notebook,notebook_authoritative,ready_notebook_authoritative,315.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-22,186.00,notebook,notebook_authoritative,ready_notebook_authoritative,186.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-24,914.00,notebook,notebook_authoritative,ready_notebook_authoritative,914.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-25,700.00,notebook,notebook_authoritative,ready_notebook_authoritative,700.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-26,611.00,notebook,notebook_authoritative,ready_notebook_authoritative,611.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-27,568.00,notebook,notebook_authoritative,ready_notebook_authoritative,568.00,verified,high,15,,,,,,,Notebook is the authoritative source for this date.
2025-02-28,645.00,notebook,notebook_authoritative,ready_notebook_authoritative,645.00,adjudicated,high,15,,,,,,,Notebook is the authoritative source for this date. Notebook note: Focused handwriting review selected 645; the resulting section sum exactly matches the written 8028 subtotal.
2025-03-01,288.00,notebook,notebook_authoritative,ready_notebook_authoritative,288.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-03,870.00,notebook,notebook_authoritative,ready_notebook_authoritative,870.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-04,930.00,notebook,notebook_authoritative,ready_notebook_authoritative,930.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-05,381.00,notebook,notebook_authoritative,ready_notebook_authoritative,381.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-06,638.00,notebook,notebook_authoritative,ready_notebook_authoritative,638.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-07,194.00,notebook,notebook_authoritative,ready_notebook_authoritative,194.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-08,300.00,notebook,notebook_authoritative,ready_notebook_authoritative,300.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-10,757.00,notebook,notebook_authoritative,ready_notebook_authoritative,757.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-11,1072.00,notebook,notebook_authoritative,ready_notebook_authoritative,1072.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-12,418.00,notebook,notebook_authoritative,ready_notebook_authoritative,418.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-13,505.00,notebook,notebook_authoritative,ready_notebook_authoritative,505.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
2025-03-14,457.00,notebook,notebook_authoritative,ready_notebook_authoritative,457.00,verified,high,16,,,,,,,Notebook is the authoritative source for this date.
