date,amount_mxn,amount_basis,mdb_gross_sales_mxn,returns_mxn,mdb_net_sales_mxn,journal_sales_mxn,notebook_sales_mxn,mdb_minus_journal_mxn,source_method,source_snapshot,validation_status,notes
2022-08-19,129.50,gross_valid_pos_sales_excluding_cancellations,129.50,0.00,129.50,129.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-22,252.00,gross_valid_pos_sales_excluding_cancellations,252.00,0.00,252.00,252.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-23,837.50,gross_valid_pos_sales_excluding_cancellations,837.50,0.00,837.50,837.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-24,318.50,gross_valid_pos_sales_excluding_cancellations,318.50,0.00,318.50,318.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-25,513.00,gross_valid_pos_sales_excluding_cancellations,513.00,0.00,513.00,513.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-26,666.00,gross_valid_pos_sales_excluding_cancellations,666.00,0.00,666.00,666.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-27,286.00,gross_valid_pos_sales_excluding_cancellations,286.00,0.00,286.00,286.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-29,609.00,gross_valid_pos_sales_excluding_cancellations,609.00,0.00,609.00,445.00,,164.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 164.00 MXN.
2022-08-30,,unresolved_journal_candidate,,,,164.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120220830.jrn,review_possible_date_shift_duplicate,ManagementPro-recorded sales only; not confirmed complete store revenue. Candidate amount is preserved in journal_sales_mxn but intentionally excluded from amount_mxn pending date/duplicate review. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2022-08-31,178.50,gross_valid_pos_sales_excluding_cancellations,178.50,0.00,178.50,178.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-01,601.50,gross_valid_pos_sales_excluding_cancellations,601.50,0.00,601.50,601.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-02,657.50,gross_valid_pos_sales_excluding_cancellations,657.50,0.00,657.50,657.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-03,96.00,gross_valid_pos_sales_excluding_cancellations,96.00,0.00,96.00,96.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-05,294.00,gross_valid_pos_sales_excluding_cancellations,294.00,0.00,294.00,294.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-06,601.00,gross_valid_pos_sales_excluding_cancellations,601.00,0.00,601.00,601.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-07,133.00,gross_valid_pos_sales_excluding_cancellations,133.00,0.00,133.00,133.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-08,471.00,gross_valid_pos_sales_excluding_cancellations,471.00,0.00,471.00,471.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-09,227.50,gross_valid_pos_sales_excluding_cancellations,227.50,0.00,227.50,227.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-10,177.00,gross_valid_pos_sales_excluding_cancellations,177.00,0.00,177.00,177.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-12,698.50,gross_valid_pos_sales_excluding_cancellations,698.50,0.00,698.50,698.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-13,318.00,gross_valid_pos_sales_excluding_cancellations,318.00,0.00,318.00,318.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-14,193.50,gross_valid_pos_sales_excluding_cancellations,193.50,0.00,193.50,154.50,,39.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 39.00 MXN.
2022-09-15,33.00,gross_valid_pos_sales_excluding_cancellations,33.00,0.00,33.00,33.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-17,423.50,gross_valid_pos_sales_excluding_cancellations,423.50,0.00,423.50,423.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-19,197.00,gross_valid_pos_sales_excluding_cancellations,197.00,0.00,197.00,197.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-20,319.50,gross_valid_pos_sales_excluding_cancellations,319.50,0.00,319.50,319.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-21,182.00,gross_valid_pos_sales_excluding_cancellations,182.00,0.00,182.00,182.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-22,308.50,gross_valid_pos_sales_excluding_cancellations,308.50,0.00,308.50,308.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-23,481.00,gross_valid_pos_sales_excluding_cancellations,481.00,0.00,481.00,481.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-24,263.00,gross_valid_pos_sales_excluding_cancellations,263.00,0.00,263.00,263.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-26,183.00,gross_valid_pos_sales_excluding_cancellations,183.00,0.00,183.00,183.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-27,234.00,gross_valid_pos_sales_excluding_cancellations,234.00,0.00,234.00,234.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-28,999.00,gross_valid_pos_sales_excluding_cancellations,999.00,0.00,999.00,999.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-29,798.00,gross_valid_pos_sales_excluding_cancellations,798.00,0.00,798.00,798.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-09-30,249.00,gross_valid_pos_sales_excluding_cancellations,249.00,0.00,249.00,249.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-01,141.50,gross_valid_pos_sales_excluding_cancellations,141.50,0.00,141.50,141.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-03,305.50,gross_valid_pos_sales_excluding_cancellations,305.50,0.00,305.50,305.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-04,455.50,gross_valid_pos_sales_excluding_cancellations,455.50,0.00,455.50,455.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-05,713.50,gross_valid_pos_sales_excluding_cancellations,713.50,0.00,713.50,713.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-06,280.50,gross_valid_pos_sales_excluding_cancellations,280.50,0.00,280.50,280.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-07,375.50,gross_valid_pos_sales_excluding_cancellations,375.50,0.00,375.50,375.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-08,100.00,gross_valid_pos_sales_excluding_cancellations,100.00,0.00,100.00,100.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-10,666.50,gross_valid_pos_sales_excluding_cancellations,666.50,0.00,666.50,666.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-11,218.50,gross_valid_pos_sales_excluding_cancellations,218.50,0.00,218.50,218.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-13,444.50,gross_valid_pos_sales_excluding_cancellations,444.50,0.00,444.50,444.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-14,746.50,gross_valid_pos_sales_excluding_cancellations,746.50,0.00,746.50,746.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-15,175.00,gross_valid_pos_sales_excluding_cancellations,175.00,0.00,175.00,33.00,,142.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 142.00 MXN.
2022-10-17,,unresolved_journal_candidate,,,,142.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120221017.jrn,review_possible_date_shift_duplicate,ManagementPro-recorded sales only; not confirmed complete store revenue. Candidate amount is preserved in journal_sales_mxn but intentionally excluded from amount_mxn pending date/duplicate review. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2022-10-18,488.00,gross_valid_pos_sales_excluding_cancellations,488.00,0.00,488.00,488.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-19,306.50,gross_valid_pos_sales_excluding_cancellations,306.50,0.00,306.50,306.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-20,456.50,gross_valid_pos_sales_excluding_cancellations,456.50,0.00,456.50,260.00,,196.50,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 196.50 MXN.
2022-10-21,,unresolved_journal_candidate,,,,196.50,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120221021.jrn,review_possible_date_shift_duplicate,ManagementPro-recorded sales only; not confirmed complete store revenue. Candidate amount is preserved in journal_sales_mxn but intentionally excluded from amount_mxn pending date/duplicate review. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2022-10-22,511.50,gross_valid_pos_sales_excluding_cancellations,511.50,0.00,511.50,511.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-24,535.00,gross_valid_pos_sales_excluding_cancellations,535.00,0.00,535.00,535.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-25,449.50,gross_valid_pos_sales_excluding_cancellations,449.50,0.00,449.50,449.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-26,775.50,gross_valid_pos_sales_excluding_cancellations,775.50,0.00,775.50,775.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-27,708.50,gross_valid_pos_sales_excluding_cancellations,708.50,0.00,708.50,708.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-28,559.00,gross_valid_pos_sales_excluding_cancellations,559.00,0.00,559.00,559.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-29,197.00,gross_valid_pos_sales_excluding_cancellations,197.00,0.00,197.00,197.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-10-31,560.00,gross_valid_pos_sales_excluding_cancellations,560.00,0.00,560.00,560.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-11-01,52.00,gross_valid_pos_sales_excluding_cancellations,52.00,0.00,52.00,52.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
